"Step","dual_agent_nyc_man_south_v2_mode2 - combined/total_reward","dual_agent_nyc_man_south_v2_mode2 - combined/total_reward__MIN","dual_agent_nyc_man_south_v2_mode2 - combined/total_reward__MAX"
"5074","7802.24609375","7802.24609375","7802.24609375"
"5076","8529.009765625","8529.009765625","8529.009765625"
"5078","8643.93359375","8643.93359375","8643.93359375"
"5091","9316.1611328125","9316.1611328125","9316.1611328125"
"5113","9280.37109375","9280.37109375","9280.37109375"
"5128","9471.455078125","9471.455078125","9471.455078125"
"5140","9235.380859375","9235.380859375","9235.380859375"
"5158","8733.390625","8733.390625","8733.390625"
"5164","8794.51171875","8794.51171875","8794.51171875"
"5167","10092.4619140625","10092.4619140625","10092.4619140625"
"5168","9977.689453125","9977.689453125","9977.689453125"
"5179","8528.6728515625","8528.6728515625","8528.6728515625"
"5210","8458.53515625","8458.53515625","8458.53515625"
"5218","8994.326171875","8994.326171875","8994.326171875"
"5233","9140.16015625","9140.16015625","9140.16015625"
"5239","8704.26171875","8704.26171875","8704.26171875"
"5240","8898.03515625","8898.03515625","8898.03515625"
"5242","9663.7431640625","9663.7431640625","9663.7431640625"
"5248","8642.5693359375","8642.5693359375","8642.5693359375"
"5266","8776.564453125","8776.564453125","8776.564453125"
"5267","9595.169921875","9595.169921875","9595.169921875"
"5294","10038.5400390625","10038.5400390625","10038.5400390625"
"5304","8950.4072265625","8950.4072265625","8950.4072265625"
"5313","9017.2607421875","9017.2607421875","9017.2607421875"
"5327","7941.2998046875","7941.2998046875","7941.2998046875"
"5335","8659.568359375","8659.568359375","8659.568359375"
"5336","9578.2705078125","9578.2705078125","9578.2705078125"
"5342","10045.0556640625","10045.0556640625","10045.0556640625"
"5343","8488.19921875","8488.19921875","8488.19921875"
"5346","9845.25390625","9845.25390625","9845.25390625"
"5348","9022.525390625","9022.525390625","9022.525390625"
"5360","9144.1298828125","9144.1298828125","9144.1298828125"
"5369","8324.8720703125","8324.8720703125","8324.8720703125"
"5388","9492.3203125","9492.3203125","9492.3203125"
"5390","8953.57421875","8953.57421875","8953.57421875"
"5396","9232.5361328125","9232.5361328125","9232.5361328125"
"5416","9502.4775390625","9502.4775390625","9502.4775390625"
"5419","9136.1357421875","9136.1357421875","9136.1357421875"
"5423","8038.57275390625","8038.57275390625","8038.57275390625"
"5437","9535.373046875","9535.373046875","9535.373046875"
"5438","9247.0849609375","9247.0849609375","9247.0849609375"
"5449","9208.583984375","9208.583984375","9208.583984375"
"5473","10301.08984375","10301.08984375","10301.08984375"
"5483","9460.669921875","9460.669921875","9460.669921875"
"5517","10207.060546875","10207.060546875","10207.060546875"
"5520","9696.19921875","9696.19921875","9696.19921875"
"5533","8916.31640625","8916.31640625","8916.31640625"
"5535","9131.8427734375","9131.8427734375","9131.8427734375"
"5544","10005.62109375","10005.62109375","10005.62109375"
"5561","8775.12890625","8775.12890625","8775.12890625"
"5570","9783.1689453125","9783.1689453125","9783.1689453125"
"5581","9192.490234375","9192.490234375","9192.490234375"
"5587","9773.6357421875","9773.6357421875","9773.6357421875"
"5588","9516.2158203125","9516.2158203125","9516.2158203125"
"5593","9652.5693359375","9652.5693359375","9652.5693359375"
"5596","9336.251953125","9336.251953125","9336.251953125"
"5604","9327.3486328125","9327.3486328125","9327.3486328125"
"5613","10354.013671875","10354.013671875","10354.013671875"
"5628","9375.130859375","9375.130859375","9375.130859375"
"5644","10061.31640625","10061.31640625","10061.31640625"
"5653","9976.021484375","9976.021484375","9976.021484375"
"5661","9534.650390625","9534.650390625","9534.650390625"
"5683","9447.140625","9447.140625","9447.140625"
"5685","9871.978515625","9871.978515625","9871.978515625"
"5710","8930.0546875","8930.0546875","8930.0546875"
"5714","8499.90234375","8499.90234375","8499.90234375"
"5741","10062.9580078125","10062.9580078125","10062.9580078125"
"5755","9906.6484375","9906.6484375","9906.6484375"
"5765","8363.0078125","8363.0078125","8363.0078125"
"5769","8746.8974609375","8746.8974609375","8746.8974609375"
"5772","9261.708984375","9261.708984375","9261.708984375"
"5773","8973.228515625","8973.228515625","8973.228515625"
"5778","9302.6923828125","9302.6923828125","9302.6923828125"
"5807","10293.474609375","10293.474609375","10293.474609375"
"5817","9008.4072265625","9008.4072265625","9008.4072265625"
"5824","8544.0859375","8544.0859375","8544.0859375"
"5847","9879.541015625","9879.541015625","9879.541015625"
"5867","9108.10546875","9108.10546875","9108.10546875"
"5879","10209.98046875","10209.98046875","10209.98046875"
"5901","9370.212890625","9370.212890625","9370.212890625"
"5904","9393.814453125","9393.814453125","9393.814453125"
"5909","9672.962890625","9672.962890625","9672.962890625"
"5927","9877.58984375","9877.58984375","9877.58984375"
"5937","9637.708984375","9637.708984375","9637.708984375"
"5944","9495.8330078125","9495.8330078125","9495.8330078125"
"5947","9080.0703125","9080.0703125","9080.0703125"
"5956","9825.19921875","9825.19921875","9825.19921875"
"5966","9324.103515625","9324.103515625","9324.103515625"
"5972","8062.4833984375","8062.4833984375","8062.4833984375"
"5975","9028.6953125","9028.6953125","9028.6953125"
"6007","10007.4921875","10007.4921875","10007.4921875"
"6023","8551.962890625","8551.962890625","8551.962890625"
"6026","8927.5986328125","8927.5986328125","8927.5986328125"
"6032","9105.9580078125","9105.9580078125","9105.9580078125"
"6054","9301.5263671875","9301.5263671875","9301.5263671875"
"6076","9577.603515625","9577.603515625","9577.603515625"
"6087","9936.3515625","9936.3515625","9936.3515625"
"6089","8893.5791015625","8893.5791015625","8893.5791015625"
"6103","9423.072265625","9423.072265625","9423.072265625"
"6114","9979.16015625","9979.16015625","9979.16015625"
"6125","10281.390625","10281.390625","10281.390625"
"6137","9014.095703125","9014.095703125","9014.095703125"
"6139","9050.8525390625","9050.8525390625","9050.8525390625"
"6150","8890.6416015625","8890.6416015625","8890.6416015625"
"6152","10423.4296875","10423.4296875","10423.4296875"
"6170","9107.208984375","9107.208984375","9107.208984375"
"6196","8944.7529296875","8944.7529296875","8944.7529296875"
"6201","9591.33984375","9591.33984375","9591.33984375"
"6205","9783.34765625","9783.34765625","9783.34765625"
"6208","9449.873046875","9449.873046875","9449.873046875"
"6221","9196.86328125","9196.86328125","9196.86328125"
"6225","8498.423828125","8498.423828125","8498.423828125"
"6232","9904.8701171875","9904.8701171875","9904.8701171875"
"6240","9945.787109375","9945.787109375","9945.787109375"
"6243","9693.9072265625","9693.9072265625","9693.9072265625"
"6261","9494.6689453125","9494.6689453125","9494.6689453125"
"6269","9441.107421875","9441.107421875","9441.107421875"
"6280","8976.56640625","8976.56640625","8976.56640625"
"6293","9765.130859375","9765.130859375","9765.130859375"
"6297","8669.9677734375","8669.9677734375","8669.9677734375"
"6309","9902.533203125","9902.533203125","9902.533203125"
"6312","10883.494140625","10883.494140625","10883.494140625"
"6318","9817.7412109375","9817.7412109375","9817.7412109375"
"6322","8756.3359375","8756.3359375","8756.3359375"
"6334","10198.2578125","10198.2578125","10198.2578125"
"6349","8971.376953125","8971.376953125","8971.376953125"
"6351","9986.931640625","9986.931640625","9986.931640625"
"6357","9711.822265625","9711.822265625","9711.822265625"
"6370","7864.72412109375","7864.72412109375","7864.72412109375"
"6382","9793.0048828125","9793.0048828125","9793.0048828125"
"6387","9015.1279296875","9015.1279296875","9015.1279296875"
"6402","9605.6728515625","9605.6728515625","9605.6728515625"
"6430","8896.904296875","8896.904296875","8896.904296875"
"6440","9683.6630859375","9683.6630859375","9683.6630859375"
"6442","9429.6220703125","9429.6220703125","9429.6220703125"
"6447","10289.138671875","10289.138671875","10289.138671875"
"6455","10022.603515625","10022.603515625","10022.603515625"
"6459","9181.169921875","9181.169921875","9181.169921875"
"6473","9841.10546875","9841.10546875","9841.10546875"
"6484","9381.1201171875","9381.1201171875","9381.1201171875"
"6486","9970.4677734375","9970.4677734375","9970.4677734375"
"6495","9414.419921875","9414.419921875","9414.419921875"
"6511","9472.861328125","9472.861328125","9472.861328125"
"6515","8900.72265625","8900.72265625","8900.72265625"
"6522","9855.1953125","9855.1953125","9855.1953125"
"6526","10003.5","10003.5","10003.5"
"6534","10276.955078125","10276.955078125","10276.955078125"
"6551","10162.14453125","10162.14453125","10162.14453125"
"6552","9963.0751953125","9963.0751953125","9963.0751953125"
"6565","11081.7939453125","11081.7939453125","11081.7939453125"
"6575","9967.9853515625","9967.9853515625","9967.9853515625"
"6579","9548.2119140625","9548.2119140625","9548.2119140625"
"6603","10334.466796875","10334.466796875","10334.466796875"
"6627","9936.90625","9936.90625","9936.90625"
"6630","11282.32421875","11282.32421875","11282.32421875"
"6643","10062.28125","10062.28125","10062.28125"
"6644","9679.9296875","9679.9296875","9679.9296875"
"6651","10508.5615234375","10508.5615234375","10508.5615234375"
"6659","9044.6484375","9044.6484375","9044.6484375"
"6673","9587.947265625","9587.947265625","9587.947265625"
"6676","9451.9833984375","9451.9833984375","9451.9833984375"
"6678","10331.259765625","10331.259765625","10331.259765625"
"6685","9251.0126953125","9251.0126953125","9251.0126953125"
"6691","10005.005859375","10005.005859375","10005.005859375"
"6692","8859.380859375","8859.380859375","8859.380859375"
"6695","10014.359375","10014.359375","10014.359375"
"6700","11044.8232421875","11044.8232421875","11044.8232421875"
"6736","10908.572265625","10908.572265625","10908.572265625"
"6742","9689.1171875","9689.1171875","9689.1171875"
"6749","10434.625","10434.625","10434.625"
"6759","10342.4111328125","10342.4111328125","10342.4111328125"
"6762","10625.876953125","10625.876953125","10625.876953125"
"6763","9339.5224609375","9339.5224609375","9339.5224609375"
"6782","9936.05859375","9936.05859375","9936.05859375"
"6789","11176.28125","11176.28125","11176.28125"
"6815","9387.16015625","9387.16015625","9387.16015625"
"6826","10467.955078125","10467.955078125","10467.955078125"
"6827","10326.056640625","10326.056640625","10326.056640625"
"6828","9376.765625","9376.765625","9376.765625"
"6836","8493.609375","8493.609375","8493.609375"
"6855","10735.998046875","10735.998046875","10735.998046875"
"6886","10186.728515625","10186.728515625","10186.728515625"
"6924","9429.884765625","9429.884765625","9429.884765625"
"6944","9247.390625","9247.390625","9247.390625"
"6947","10060.2578125","10060.2578125","10060.2578125"
"6955","10117.4375","10117.4375","10117.4375"
"6961","9682.9384765625","9682.9384765625","9682.9384765625"
"6973","10414.0546875","10414.0546875","10414.0546875"
"6987","9289.19921875","9289.19921875","9289.19921875"
"7004","10189.4912109375","10189.4912109375","10189.4912109375"
"7007","9995.681640625","9995.681640625","9995.681640625"
"7010","10579.3203125","10579.3203125","10579.3203125"
"7018","10098.619140625","10098.619140625","10098.619140625"
"7051","10703.1494140625","10703.1494140625","10703.1494140625"
"7056","10991.1962890625","10991.1962890625","10991.1962890625"
"7061","9949.712890625","9949.712890625","9949.712890625"
"7064","10791.65234375","10791.65234375","10791.65234375"
"7077","10543.68359375","10543.68359375","10543.68359375"
"7094","9914.3125","9914.3125","9914.3125"
"7112","10825.283203125","10825.283203125","10825.283203125"
"7114","9678.51953125","9678.51953125","9678.51953125"
"7149","11299.50390625","11299.50390625","11299.50390625"
"7162","10334.5078125","10334.5078125","10334.5078125"
"7200","10777.763671875","10777.763671875","10777.763671875"
"7206","9871.85546875","9871.85546875","9871.85546875"
"7212","9407.275390625","9407.275390625","9407.275390625"
"7214","11277.337890625","11277.337890625","11277.337890625"
"7238","10372.1279296875","10372.1279296875","10372.1279296875"
"7239","10582.421875","10582.421875","10582.421875"
"7248","10998.8466796875","10998.8466796875","10998.8466796875"
"7260","11356.279296875","11356.279296875","11356.279296875"
"7269","11019.359375","11019.359375","11019.359375"
"7275","10161.580078125","10161.580078125","10161.580078125"
"7292","10047.392578125","10047.392578125","10047.392578125"
"7298","10506.27734375","10506.27734375","10506.27734375"
"7299","11281.630859375","11281.630859375","11281.630859375"
"7301","10263.12109375","10263.12109375","10263.12109375"
"7308","9661.4375","9661.4375","9661.4375"
"7315","9891.4794921875","9891.4794921875","9891.4794921875"
"7329","9930.564453125","9930.564453125","9930.564453125"
"7330","10639.8759765625","10639.8759765625","10639.8759765625"
"7332","10440.595703125","10440.595703125","10440.595703125"
"7344","10285.646484375","10285.646484375","10285.646484375"
"7349","9924.591796875","9924.591796875","9924.591796875"
"7357","10117.62890625","10117.62890625","10117.62890625"
"7361","10305.587890625","10305.587890625","10305.587890625"
"7364","10808.3671875","10808.3671875","10808.3671875"
"7373","9880.853515625","9880.853515625","9880.853515625"
"7383","10269.119140625","10269.119140625","10269.119140625"
"7389","10023.16796875","10023.16796875","10023.16796875"
"7390","10415.314453125","10415.314453125","10415.314453125"
"7416","10536.01953125","10536.01953125","10536.01953125"
"7431","10534.689453125","10534.689453125","10534.689453125"
"7441","9857.9482421875","9857.9482421875","9857.9482421875"
"7454","10082.369140625","10082.369140625","10082.369140625"
"7459","10165.552734375","10165.552734375","10165.552734375"
"7472","10023.1328125","10023.1328125","10023.1328125"
"7498","11089.4638671875","11089.4638671875","11089.4638671875"
"7506","11808.111328125","11808.111328125","11808.111328125"
"7509","11509.3095703125","11509.3095703125","11509.3095703125"
"7514","10096.755859375","10096.755859375","10096.755859375"
"7520","10834.43359375","10834.43359375","10834.43359375"
"7523","9656.791015625","9656.791015625","9656.791015625"
"7538","10625.8828125","10625.8828125","10625.8828125"
"7539","9551.099609375","9551.099609375","9551.099609375"
"7559","10146.89453125","10146.89453125","10146.89453125"
"7566","10928.478515625","10928.478515625","10928.478515625"
"7574","9535.98046875","9535.98046875","9535.98046875"
"7578","11174.994140625","11174.994140625","11174.994140625"
"7591","11324.57421875","11324.57421875","11324.57421875"
"7600","11103.3193359375","11103.3193359375","11103.3193359375"
"7614","11394.931640625","11394.931640625","11394.931640625"
"7621","10516.88671875","10516.88671875","10516.88671875"
"7639","9373.765625","9373.765625","9373.765625"
"7641","9993.712890625","9993.712890625","9993.712890625"
"7644","10347.521484375","10347.521484375","10347.521484375"
"7652","10570.66015625","10570.66015625","10570.66015625"
"7656","10576.9951171875","10576.9951171875","10576.9951171875"
"7659","10170.0517578125","10170.0517578125","10170.0517578125"
"7661","10920.59375","10920.59375","10920.59375"
"7667","10658.962890625","10658.962890625","10658.962890625"
"7670","11034.3662109375","11034.3662109375","11034.3662109375"
