"Step","dual_nyc_man_south_cars_od_prices_mode2 - combined/total_reward","dual_nyc_man_south_cars_od_prices_mode2 - combined/total_reward__MIN","dual_nyc_man_south_cars_od_prices_mode2 - combined/total_reward__MAX"
"5074","8564.6650390625","8564.6650390625","8564.6650390625"
"5076","7794.32275390625","7794.32275390625","7794.32275390625"
"5078","8130.0263671875","8130.0263671875","8130.0263671875"
"5091","9194.98046875","9194.98046875","9194.98046875"
"5113","7409.71142578125","7409.71142578125","7409.71142578125"
"5128","8756.2548828125","8756.2548828125","8756.2548828125"
"5140","9527.634765625","9527.634765625","9527.634765625"
"5158","9064.11328125","9064.11328125","9064.11328125"
"5164","8010.541015625","8010.541015625","8010.541015625"
"5167","9739.5380859375","9739.5380859375","9739.5380859375"
"5168","8431.525390625","8431.525390625","8431.525390625"
"5179","8464.55859375","8464.55859375","8464.55859375"
"5210","8186.40625","8186.40625","8186.40625"
"5218","8085.482421875","8085.482421875","8085.482421875"
"5233","9550.0791015625","9550.0791015625","9550.0791015625"
"5239","8974.8740234375","8974.8740234375","8974.8740234375"
"5240","9834.11328125","9834.11328125","9834.11328125"
"5242","9431.388671875","9431.388671875","9431.388671875"
"5248","9742.01171875","9742.01171875","9742.01171875"
"5266","9672.2607421875","9672.2607421875","9672.2607421875"
"5267","8385.7919921875","8385.7919921875","8385.7919921875"
"5294","7533.3662109375","7533.3662109375","7533.3662109375"
"5304","9821.80859375","9821.80859375","9821.80859375"
"5313","9402.544921875","9402.544921875","9402.544921875"
"5327","9311.849609375","9311.849609375","9311.849609375"
"5335","9180.1923828125","9180.1923828125","9180.1923828125"
"5336","8882.0859375","8882.0859375","8882.0859375"
"5342","9570.62109375","9570.62109375","9570.62109375"
"5343","9376.369140625","9376.369140625","9376.369140625"
"5346","9635.8828125","9635.8828125","9635.8828125"
"5348","8469.61328125","8469.61328125","8469.61328125"
"5360","9354.130859375","9354.130859375","9354.130859375"
"5369","8762.759765625","8762.759765625","8762.759765625"
"5388","9943.8515625","9943.8515625","9943.8515625"
"5390","7855.75048828125","7855.75048828125","7855.75048828125"
"5396","8911.658203125","8911.658203125","8911.658203125"
"5416","9244.45703125","9244.45703125","9244.45703125"
"5419","8656.7890625","8656.7890625","8656.7890625"
"5423","8986.685546875","8986.685546875","8986.685546875"
"5437","7768.283203125","7768.283203125","7768.283203125"
"5438","9212.78125","9212.78125","9212.78125"
"5449","9593.23828125","9593.23828125","9593.23828125"
"5473","8803.0634765625","8803.0634765625","8803.0634765625"
"5483","9736.68359375","9736.68359375","9736.68359375"
"5517","9066.20703125","9066.20703125","9066.20703125"
"5520","8957.1630859375","8957.1630859375","8957.1630859375"
"5533","7873.0654296875","7873.0654296875","7873.0654296875"
"5535","10212.9970703125","10212.9970703125","10212.9970703125"
"5544","10764.080078125","10764.080078125","10764.080078125"
"5561","9274.345703125","9274.345703125","9274.345703125"
"5570","8840.4091796875","8840.4091796875","8840.4091796875"
"5581","9218.3212890625","9218.3212890625","9218.3212890625"
"5587","8648.3681640625","8648.3681640625","8648.3681640625"
"5588","9646.154296875","9646.154296875","9646.154296875"
"5593","9403.392578125","9403.392578125","9403.392578125"
"5596","9148.447265625","9148.447265625","9148.447265625"
"5604","8449.99609375","8449.99609375","8449.99609375"
"5613","10133.119140625","10133.119140625","10133.119140625"
"5628","8772.26953125","8772.26953125","8772.26953125"
"5644","8341.9970703125","8341.9970703125","8341.9970703125"
"5653","9466.25390625","9466.25390625","9466.25390625"
"5661","8197.181640625","8197.181640625","8197.181640625"
"5683","9098.361328125","9098.361328125","9098.361328125"
"5685","8052.67431640625","8052.67431640625","8052.67431640625"
"5710","8972.66015625","8972.66015625","8972.66015625"
"5714","8701.2724609375","8701.2724609375","8701.2724609375"
"5741","9135.31640625","9135.31640625","9135.31640625"
"5755","9879.439453125","9879.439453125","9879.439453125"
"5765","8505.896484375","8505.896484375","8505.896484375"
"5769","8851.869140625","8851.869140625","8851.869140625"
"5772","9124.01953125","9124.01953125","9124.01953125"
"5773","9868.015625","9868.015625","9868.015625"
"5778","8535.59765625","8535.59765625","8535.59765625"
"5807","9202.2392578125","9202.2392578125","9202.2392578125"
"5817","9375.7568359375","9375.7568359375","9375.7568359375"
"5824","10128.8125","10128.8125","10128.8125"
"5847","9165.6015625","9165.6015625","9165.6015625"
"5867","8482.603515625","8482.603515625","8482.603515625"
"5879","8608.1318359375","8608.1318359375","8608.1318359375"
"5901","8506.330078125","8506.330078125","8506.330078125"
"5904","9438.755859375","9438.755859375","9438.755859375"
"5909","10121.8330078125","10121.8330078125","10121.8330078125"
"5927","9186.9365234375","9186.9365234375","9186.9365234375"
"5937","10274.30078125","10274.30078125","10274.30078125"
"5944","9305.451171875","9305.451171875","9305.451171875"
"5947","9203.2216796875","9203.2216796875","9203.2216796875"
"5956","9872.6875","9872.6875","9872.6875"
"5966","9163.5966796875","9163.5966796875","9163.5966796875"
"5972","9717.818359375","9717.818359375","9717.818359375"
"5975","9177.955078125","9177.955078125","9177.955078125"
"6007","9537.505859375","9537.505859375","9537.505859375"
"6023","8502.9658203125","8502.9658203125","8502.9658203125"
"6026","9616.92578125","9616.92578125","9616.92578125"
"6032","10347.134765625","10347.134765625","10347.134765625"
"6054","8011.583984375","8011.583984375","8011.583984375"
"6076","8941.5869140625","8941.5869140625","8941.5869140625"
"6087","8976.87890625","8976.87890625","8976.87890625"
"6089","9331.396484375","9331.396484375","9331.396484375"
"6103","8745.84765625","8745.84765625","8745.84765625"
"6114","9695.294921875","9695.294921875","9695.294921875"
"6125","8880.671875","8880.671875","8880.671875"
"6137","8193.21484375","8193.21484375","8193.21484375"
"6139","8928.3349609375","8928.3349609375","8928.3349609375"
"6150","10181.11328125","10181.11328125","10181.11328125"
"6152","9629.380859375","9629.380859375","9629.380859375"
"6170","9852.94140625","9852.94140625","9852.94140625"
"6196","9941.9609375","9941.9609375","9941.9609375"
"6201","9899.0654296875","9899.0654296875","9899.0654296875"
"6205","9107.916015625","9107.916015625","9107.916015625"
"6208","11006.98828125","11006.98828125","11006.98828125"
"6221","8973.490234375","8973.490234375","8973.490234375"
"6225","10269.908203125","10269.908203125","10269.908203125"
"6232","9181.9697265625","9181.9697265625","9181.9697265625"
"6240","10343.353515625","10343.353515625","10343.353515625"
"6243","10993.61328125","10993.61328125","10993.61328125"
"6261","9382.84375","9382.84375","9382.84375"
"6269","9411.859375","9411.859375","9411.859375"
"6280","9598.642578125","9598.642578125","9598.642578125"
"6293","9318.5869140625","9318.5869140625","9318.5869140625"
"6297","9600.001953125","9600.001953125","9600.001953125"
"6309","9628.326171875","9628.326171875","9628.326171875"
"6312","10627.1123046875","10627.1123046875","10627.1123046875"
"6318","11090.4375","11090.4375","11090.4375"
"6322","9468.681640625","9468.681640625","9468.681640625"
"6334","9108.689453125","9108.689453125","9108.689453125"
"6349","9978.763671875","9978.763671875","9978.763671875"
"6351","9238.75390625","9238.75390625","9238.75390625"
"6357","9468.39453125","9468.39453125","9468.39453125"
"6370","9981.572265625","9981.572265625","9981.572265625"
"6382","9347.421875","9347.421875","9347.421875"
"6387","9776.0244140625","9776.0244140625","9776.0244140625"
"6402","10105.607421875","10105.607421875","10105.607421875"
"6430","10029.8759765625","10029.8759765625","10029.8759765625"
"6440","9491.625","9491.625","9491.625"
"6442","10056.1083984375","10056.1083984375","10056.1083984375"
"6447","8562.646484375","8562.646484375","8562.646484375"
"6455","9985.5625","9985.5625","9985.5625"
"6459","8869.04296875","8869.04296875","8869.04296875"
"6473","8668.45703125","8668.45703125","8668.45703125"
"6484","10374.341796875","10374.341796875","10374.341796875"
"6486","10612.1015625","10612.1015625","10612.1015625"
"6495","9719.18359375","9719.18359375","9719.18359375"
"6511","8763.623046875","8763.623046875","8763.623046875"
"6515","9296.486328125","9296.486328125","9296.486328125"
"6522","9185.78515625","9185.78515625","9185.78515625"
"6526","11250.859375","11250.859375","11250.859375"
"6534","10372.1455078125","10372.1455078125","10372.1455078125"
"6551","9697.490234375","9697.490234375","9697.490234375"
"6552","10111.0166015625","10111.0166015625","10111.0166015625"
"6565","10237.0859375","10237.0859375","10237.0859375"
"6575","9359.0234375","9359.0234375","9359.0234375"
"6579","10478.248046875","10478.248046875","10478.248046875"
"6603","10760.68359375","10760.68359375","10760.68359375"
"6627","10036.4140625","10036.4140625","10036.4140625"
"6630","10532.54296875","10532.54296875","10532.54296875"
"6643","9473.044921875","9473.044921875","9473.044921875"
"6644","9031.205078125","9031.205078125","9031.205078125"
"6651","11146.47265625","11146.47265625","11146.47265625"
"6659","9545.056640625","9545.056640625","9545.056640625"
"6673","9951.3408203125","9951.3408203125","9951.3408203125"
"6676","9870.162109375","9870.162109375","9870.162109375"
"6678","9582.23828125","9582.23828125","9582.23828125"
"6685","9194.94140625","9194.94140625","9194.94140625"
"6691","9971.869140625","9971.869140625","9971.869140625"
"6692","9731.6591796875","9731.6591796875","9731.6591796875"
"6695","10030.0263671875","10030.0263671875","10030.0263671875"
"6700","10070.2001953125","10070.2001953125","10070.2001953125"
"6736","9727.4453125","9727.4453125","9727.4453125"
"6742","9559.796875","9559.796875","9559.796875"
"6749","9981.474609375","9981.474609375","9981.474609375"
"6759","10390.53515625","10390.53515625","10390.53515625"
"6762","9693.60546875","9693.60546875","9693.60546875"
"6763","10140.712890625","10140.712890625","10140.712890625"
"6782","10041.607421875","10041.607421875","10041.607421875"
"6789","10524.40625","10524.40625","10524.40625"
"6815","9607.4580078125","9607.4580078125","9607.4580078125"
"6826","9887.7578125","9887.7578125","9887.7578125"
"6827","10121.369140625","10121.369140625","10121.369140625"
"6828","10879.9326171875","10879.9326171875","10879.9326171875"
"6836","10732.873046875","10732.873046875","10732.873046875"
"6855","11276.974609375","11276.974609375","11276.974609375"
"6886","9968.83203125","9968.83203125","9968.83203125"
"6924","10920.6708984375","10920.6708984375","10920.6708984375"
"6944","9566.1435546875","9566.1435546875","9566.1435546875"
"6947","10662.76171875","10662.76171875","10662.76171875"
"6955","9902.59765625","9902.59765625","9902.59765625"
"6961","10101.5","10101.5","10101.5"
"6973","10103.6171875","10103.6171875","10103.6171875"
"6987","10000.970703125","10000.970703125","10000.970703125"
"7004","10513.138671875","10513.138671875","10513.138671875"
"7007","9488.404296875","9488.404296875","9488.404296875"
"7010","10363.8935546875","10363.8935546875","10363.8935546875"
"7018","10287.81640625","10287.81640625","10287.81640625"
"7051","8987.232421875","8987.232421875","8987.232421875"
"7056","10411.3115234375","10411.3115234375","10411.3115234375"
"7061","11349.94921875","11349.94921875","11349.94921875"
"7064","10604.626953125","10604.626953125","10604.626953125"
"7077","10592.810546875","10592.810546875","10592.810546875"
"7094","10398.9658203125","10398.9658203125","10398.9658203125"
"7112","10558.5615234375","10558.5615234375","10558.5615234375"
"7114","10353.986328125","10353.986328125","10353.986328125"
"7149","10653.689453125","10653.689453125","10653.689453125"
"7162","10327.990234375","10327.990234375","10327.990234375"
"7200","11611.681640625","11611.681640625","11611.681640625"
"7206","10185.41015625","10185.41015625","10185.41015625"
"7212","11163.80078125","11163.80078125","11163.80078125"
"7214","10786.9951171875","10786.9951171875","10786.9951171875"
"7238","11316.6796875","11316.6796875","11316.6796875"
"7239","10980.27734375","10980.27734375","10980.27734375"
"7248","10379.765625","10379.765625","10379.765625"
"7260","11164.578125","11164.578125","11164.578125"
"7269","9318.52734375","9318.52734375","9318.52734375"
"7275","10995.681640625","10995.681640625","10995.681640625"
"7292","10303.755859375","10303.755859375","10303.755859375"
"7298","11390.1875","11390.1875","11390.1875"
"7299","10321.94921875","10321.94921875","10321.94921875"
"7301","11089.81640625","11089.81640625","11089.81640625"
"7308","10408.728515625","10408.728515625","10408.728515625"
"7315","11027.203125","11027.203125","11027.203125"
"7329","9753.8994140625","9753.8994140625","9753.8994140625"
"7330","12358.849609375","12358.849609375","12358.849609375"
"7332","10368.6669921875","10368.6669921875","10368.6669921875"
"7344","10857.0009765625","10857.0009765625","10857.0009765625"
"7349","10039.1318359375","10039.1318359375","10039.1318359375"
"7357","9472.658203125","9472.658203125","9472.658203125"
"7361","10871.587890625","10871.587890625","10871.587890625"
"7364","10875.732421875","10875.732421875","10875.732421875"
"7373","10709.51171875","10709.51171875","10709.51171875"
"7383","10631.6484375","10631.6484375","10631.6484375"
"7389","9707.6728515625","9707.6728515625","9707.6728515625"
"7390","11610.451171875","11610.451171875","11610.451171875"
"7416","10735.61328125","10735.61328125","10735.61328125"
"7431","10492.5390625","10492.5390625","10492.5390625"
"7441","10595.6650390625","10595.6650390625","10595.6650390625"
"7454","11300.748046875","11300.748046875","11300.748046875"
"7459","10817.94921875","10817.94921875","10817.94921875"
"7472","9811.1259765625","9811.1259765625","9811.1259765625"
"7498","9706.2451171875","9706.2451171875","9706.2451171875"
"7506","10832.501953125","10832.501953125","10832.501953125"
"7509","10870.06640625","10870.06640625","10870.06640625"
"7514","10074.3857421875","10074.3857421875","10074.3857421875"
"7520","11032.10546875","11032.10546875","11032.10546875"
"7523","10681.1865234375","10681.1865234375","10681.1865234375"
"7538","10969.150390625","10969.150390625","10969.150390625"
"7539","10122.73046875","10122.73046875","10122.73046875"
"7559","10443.42578125","10443.42578125","10443.42578125"
"7566","10873.875","10873.875","10873.875"
"7574","11429.494140625","11429.494140625","11429.494140625"
"7578","10960.740234375","10960.740234375","10960.740234375"
"7591","11069.86328125","11069.86328125","11069.86328125"
"7600","10936.83984375","10936.83984375","10936.83984375"
"7614","11005.2451171875","11005.2451171875","11005.2451171875"
"7621","10392.099609375","10392.099609375","10392.099609375"
"7639","11057.732421875","11057.732421875","11057.732421875"
"7641","10829.490234375","10829.490234375","10829.490234375"
"7644","10352.0263671875","10352.0263671875","10352.0263671875"
"7652","10021.8173828125","10021.8173828125","10021.8173828125"
